cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,elasticity,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2022,Senate,OR-S3,6/14/22,_lite,Ron Wyden,"","","","",Jo Rae Perkins,"","","",all others,.899925,0,0,,.100075,0,0,,0,0,.899925,.100075,.0173125,.8113354,1613387,1853418,1377786,54.57488,0,0,,0,39.86517,0,0,,5.559955,0,9.925789,62.22171,47.53634,0,0,0,,0,,0,1.933237,46.94138,32.22095,0,0,0,,0,,10.62213,3113975,.979912,14.70971,29.29905,-.0041943,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,OK-S3,6/14/22,_lite,Madison Horn,"","","","",James Lankford,"","","",all others,.001125,0,0,,.998875,0,0,,0,0,.001125,.998875,.000175,.0120938,1094096,1289361,902010.1,28.52716,0,0,,0,67.2856,0,0,,4.187237,0,7.857725,35.90263,74.69512,0,0,0,,0,,0,1.239971,21.05883,59.90232,0,0,0,,0,,-36.97133,2842656,.9560909,-38.75844,-24.48264,-53.20222,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,OK-S2,6/14/22,_lite,Kendra Horn,"","","","",Markwayne Mullin,"","","",all others,.0092,0,0,,.9908,0,0,,0,0,.0092,.9908,.002375,.1688968,1063216,1255629,873032.4,33.7407,0,0,,0,62.07207,0,0,,4.187237,0,7.852242,41.24745,69.55467,0,0,0,,0,,0,1.257246,26.20968,54.59933,0,0,0,,0,,-36.97133,2842656,.9560909,-28.33137,-13.81721,-42.88931,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,OH-S3,6/14/22,_lite,Tim Ryan,"","","",Kelli Prather,J.D. Vance,"","","","",.2563,0,0,,.7437,0,0,,0,0,.2563,.7437,.0716625,1.338748,4047366,4669789,3436206,45.72596,0,0,,2.965351,51.30869,0,0,,0,5.820117,0,51.54907,57.23613,0,0,0,,0,,.7604414,0,39.74192,45.48239,0,0,0,,0,,-12.10777,8831240,1.020508,-5.582722,5.668655,-17.08269,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,NY-S3,6/14/22,_lite,Charles E. Schumer,"","","","",Joe Pinion,"","","",all others,.952825,0,0,,.047175,0,0,,0,0,.952825,.047175,.0074375,.0984207,5713730,6594500,4857584,57.1454,0,0,,0,37.51503,0,0,,5.339566,0,9.631314,64.82555,45.15217,0,0,0,,0,,0,1.804101,49.41238,29.88002,0,0,0,,0,,19.93185,1.34e+07,.9687177,19.63037,34.38394,4.952757,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,NV-S3,6/14/22,_lite,Catherine Cortez Masto,"","","","",Adam Paul Laxalt,"","","",all others,.643975,0,0,,.356025,0,0,,0,0,.643975,.356025,.08345,6.288151,1003420,1161090,850423.6,49.3823,0,0,,0,46.38028,0,0,,4.237423,0,7.87776,54.87126,51.89924,0,0,0,,0,,0,1.300525,43.78298,40.80965,0,0,0,,0,,-2.531046,2105890,1.055355,3.002018,13.36829,-7.471985,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,NH-S3,6/14/22,_lite,Maggie Hassan,"","","","",Donald C. Bolduc,"","","",all others,.71185,0,0,,.28815,0,0,,0,0,.71185,.28815,.0622875,7.600953,619601.1,711352.1,530836.8,51.08821,0,0,,0,46.39938,0,0,,2.512404,0,5.046072,56.74933,52.039,0,0,0,,0,,0,.5751359,45.42531,40.67447,0,0,0,,0,,.5605241,1075858,1.206824,4.688831,15.74613,-6.292475,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,ND-S3,6/14/22,_lite,Katrina Christiansen,"","","","",John Hoeven,"","","","",.00265,0,0,,.99735,0,0,,0,0,.00265,.99735,.0006125,.1943621,238272.4,279909.2,197418.8,31.61444,0,0,,0,68.38557,0,0,,0,0,0,39.27529,75.9846,0,0,0,,0,,0,0,24.0154,60.72471,0,0,0,,0,,-37.07663,560506,1.093219,-36.77113,-21.44942,-51.9692,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,NC-S3,6/14/22,_lite,Cheri Beasley,"","","","",Ted Budd,"","","",all others,.349725,0,0,,.650275,0,0,,0,0,.349725,.650275,.116925,2.740903,3225471,3736524,2723238,47.4879,0,0,,0,50.21032,0,0,,2.301774,0,4.656603,52.2225,54.9986,0,0,0,,0,,0,.510347,42.69132,45.42477,0,0,0,,0,,-4.822354,7698417,.9338832,-2.722416,6.410381,-11.95016,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,MO-S3,6/14/22,_lite,Lucas Kunce,"","","","",Eric Greitens,"","","",all others,.362325,0,0,,.637675,0,0,,0,0,.362325,.637675,.09575,3.738064,1936740,2253825,1625053,45.79029,0,0,,0,48.66285,0,0,,5.546862,0,9.960648,51.44691,54.42615,0,0,0,,0,,0,1.896504,39.95753,42.87212,0,0,0,,0,,-20.98703,4580390,.9401103,-2.872551,7.68351,-13.60437,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,MD-S3,6/14/22,_lite,Chris Van Hollen,"","","","",James Tarantin,"","","","",.97775,0,0,,.02225,0,0,,0,0,.97775,.02225,.00375,.152524,1858970,2166316,1558277,61.6517,0,0,,0,38.3483,0,0,,0,0,0,68.6624,45.45871,0,0,0,,0,,0,0,54.54129,31.3376,0,0,0,,0,,26.27618,4305056,.8671917,23.30341,37.3248,9.082577,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,LA-S3,6/14/22,_lite,Gary Chambers,Luke Mixon,Syrita Steib,"",Xan John,John Kennedy,"","","","",.013075,.0015,.000275,,.984975,0,0,,.000175,0,.01485,.98515,.0105875,.6230965,1284746,1508758,1065752,21.17603,10.58801,4.53772,,4.265903,59.43234,0,0,,0,7.971889,0,28.47017,69.51648,16.43368,0,0,,8.268093,,1.29117,0,13.59125,50.28809,5.013753,0,0,,1.388352,,-20.37954,3372421,.9194398,-23.13058,-5.115976,-42.94563,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,KY-S3,6/14/22,_lite,Charles Booker,"","","","",Rand Paul,"","","","",.016125,0,0,,.983875,0,0,,0,0,.016125,.983875,.0039125,.2097154,1410598,1644121,1182793,40.01494,0,0,,0,59.98506,0,0,,0,0,0,45.7537,65.74553,0,0,0,,0,,0,0,34.25447,54.2463,0,0,0,,0,,-27.19556,3182925,.9538169,-19.97012,-8.492599,-31.49107,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,KS-S3,6/14/22,_lite,Mark R. Holland,"","","",David C. Graham,Jerry Moran,"","","","",.009675,0,0,,.990325,0,0,,0,0,.009675,.990325,.0021125,.1729269,923663.1,1076188,775696.4,33.83034,0,0,,3.889743,62.27991,0,0,,0,7.375259,0,41.40651,69.85321,0,0,0,,0,,1.11711,0,26.22807,54.71974,0,0,0,,0,,-21.09543,2089024,1.027156,-28.44957,-13.8324,-43.25299,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,IN-S3,6/14/22,_lite,Thomas McDermott,"","","",James Sceniak,Todd Young,"","","","",.01215,0,0,,.987825,0,0,,.000025,0,.01215,.98785,.0020875,.0822969,1917885,2244480,1599741,34.31138,0,0,,3.4114,62.27722,0,0,,0,6.559131,0,41.98149,69.8973,0,0,0,,0,,.9350989,0,26.63532,54.63696,0,0,0,,0,,-20.26319,4952167,1.040398,-27.96584,-13.07991,-42.89495,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,IL-S3,6/14/22,_lite,Tammy Duckworth,"","","",Bill Redpath,Kathy Salvi,"","","","",.904575,0,0,,.09535,0,0,,.000075,0,.904575,.095425,.0160625,.3059534,3969513,4584497,3379813,55.76794,0,0,,3.308172,40.92389,0,0,,0,6.39382,0,63.09962,48.35452,0,0,0,,0,,.8857301,0,48.27689,33.53061,0,0,0,,0,,13.22368,8928145,.9643387,14.84405,29.15907,.3305321,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,ID-S3,6/14/22,_lite,David Roth,"","","","",Mike Crapo,"","","",all others,.00235,0,0,,.99765,0,0,,0,0,.00235,.99765,.0005625,.0745697,570346.9,667819.6,474131.2,28.10392,0,0,,0,65.15839,0,0,,6.737695,0,11.66397,35.90428,72.86841,0,0,0,,0,,0,2.585081,20.28381,57.35312,0,0,0,,0,,-36.76822,1297934,1.019634,-37.05447,-22.35963,-51.72812,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,IA-S3,6/14/22,_lite,Michael Franken,"","","","",Chuck Grassley,"","","","",.14685,0,0,,.85315,0,0,,0,0,.14685,.85315,.03605,2.274457,1198414,1379533,1020221,44.75911,0,0,,0,55.24089,0,0,,0,0,0,51.15286,61.69039,0,0,0,,0,,0,0,38.30961,48.84714,0,0,0,,0,,-9.622491,2295209,1.071837,-10.48178,2.305729,-23.38079,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,HI-S3,6/14/22,_lite,Brian Schatz,"","","","",Bob McDermott,"","","",all others,.9821,0,0,,.0179,0,0,,0,0,.9821,.0179,.0027,.5011498,407357.3,479104.5,337066.3,61.84045,0,0,,0,33.53592,0,0,,4.62363,0,8.51271,70.30147,42.02028,0,0,0,,0,,0,1.465138,53.33455,24.99553,0,0,0,,0,,31.80856,1007469,1.232596,28.30452,44.89605,11.72431,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,GA-S3,6/14/22,_lite,Raphael Warnock,"","","","",Herschel Junior Walker,"","","",all others,.401025,0,0,,.598975,0,0,,0,0,.401025,.598975,.1347375,3.101271,3284945,3791886,2789584,48.48733,0,0,,0,49.85648,0,0,,1.65619,0,3.48959,52.97403,54.377,0,0,0,,0,,0,.3077298,43.92756,45.29547,0,0,0,,0,,-7.357742,7356953,.8951061,-1.369152,7.419685,-10.21035,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,FL-S3,6/14/22,_lite,Val Demings,"","","","",Marco Rubio,"","","",all others,.0988,0,0,,.9012,0,0,,0,0,.0988,.9012,.0305125,.3340719,6905850,7911163,5932278,43.46427,0,0,,0,53.65193,0,0,,2.883796,0,5.701932,48.72901,58.93156,0,0,0,,0,,0,.7127118,38.16887,48.32867,0,0,0,,0,,-7.44125,1.46e+07,1.019821,-10.18766,-.0566292,-20.29513,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,CT-S3,6/14/22,_lite,Richard Blumenthal,"","","",Andrew Hyduchak,Themis Klarides,"","","","",.799225,0,0,,.20075,0,0,,.000025,0,.799225,.200775,.0406625,2.456776,1251434,1446880,1056918,52.92316,0,0,,1.831286,45.24555,0,0,,0,3.789719,0,58.90516,51.30008,0,0,0,,0,,.3602715,0,46.87761,39.22601,0,0,0,,0,,12.14246,2618620,1.100113,7.677616,19.47751,-4.179792,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,CO-S3,6/14/22,_lite,Michael Bennet,"","","","",Joe O'Dea,"","","",all others,.81785,0,0,,.18215,0,0,,0,0,.81785,.18215,.0305125,1.056093,2184514,2509671,1864854,52.49329,0,0,,0,41.7513,0,0,,5.755406,0,10.28377,60.45187,49.69316,0,0,0,,0,,0,2.037283,44.44728,33.62935,0,0,0,,0,,6.733898,4183729,1.090737,10.74199,26.10365,-4.482384,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,CA-S3,6/14/22,_lite,Alex Padilla,"","","","",Mark P. Meuser,"","","","",.9044,0,0,,.0956,0,0,,0,0,.9044,.0956,.0156375,.1130271,1.05e+07,1.20e+07,8984104,57.58727,0,0,,0,42.41273,0,0,,0,0,0,65.08873,49.86146,0,0,0,,0,,0,0,50.13854,34.91127,0,0,0,,0,,25.74052,2.54e+07,.9984196,15.17455,30.17747,.2770805,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,AZ-S3,6/14/22,_lite,Mark Kelly,"","","",Marc Victor,Blake Masters,"","","","",.734825,0,0,,.265125,0,0,,.00005,0,.734825,.265175,.04705,1.551882,2292346,2651188,1943444,51.68837,0,0,,3.317008,44.99462,0,0,,0,6.37695,0,58.79469,52.1428,0,0,0,,0,,.8878185,0,44.50573,37.82513,0,0,0,,0,,-7.109708,4969373,1.068703,6.693756,20.58013,-7.266844,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,AR-S3,6/14/22,_lite,Natalie James,"","","","",John Boozman,"","","",all others,.002775,0,0,,.997225,0,0,,0,0,.002775,.997225,.0005875,.0531949,835059.3,985795.4,689127.6,30.17837,0,0,,0,65.40293,0,0,,4.418698,0,8.171497,37.7966,73.02924,0,0,0,,0,,0,1.36581,22.44947,57.70141,0,0,0,,0,,-31.52285,2180916,1.015951,-35.22456,-20.4304,-50.03564,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,AL-S3,6/14/22,_lite,Will Boyd,"","","","",Katie Britt,"","","",all others,.01845,0,0,,.98155,0,0,,0,0,.01845,.98155,.0047625,.2585155,1392925,1629630,1159425,36.50341,0,0,,0,59.83085,0,0,,3.665739,0,6.943696,43.53893,66.94029,0,0,0,,0,,0,1.031306,29.3516,52.75324,0,0,0,,0,,-29.19992,3459287,.8313172,-23.32744,-9.679197,-37.14436,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,AK-S3,6/14/22,_lite,Edgar Blatchford,"","","",Sean M. Thorne,Lisa Murkowski,Kelly C. Tshibaka,"","","",.17125,0,0,,.7428,.0856,0,,.00035,0,.17125,.82875,.0136,3.944229,260709.1,302321,220627.4,36.38309,0,0,,4.084454,36.21816,23.31429,0,,0,7.666975,0,47.23476,44.65733,0,30.5684,0,,0,,1.245844,0,25.69642,28.03366,0,15.89658,0,,0,,-14.61795,521658,1.218487,-23.14936,-1.811659,-44.21721,,,,,,,,,,,,,,,,,,,40000,12:13:39 29 Jun 2022
2022,Senate,WI-S3,6/13/22,_lite,Mandela Barnes,"","","","",Ron Johnson,"","","",all others,.076125,0,0,,.923875,0,0,,0,0,.076125,.923875,.01745,.5787522,2267132,2601797,1936437,39.33261,0,0,,0,56.05796,0,0,,4.609434,0,8.434103,47.01713,63.74376,0,0,0,,0,,0,1.465815,31.54368,48.36972,0,0,0,,0,,-3.823667,4351464,1.045602,-16.72535,-1.849215,-31.67801,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,WA-S3,6/13/22,_lite,Patty Murray,"","","","",Tiffany Smiley,"","","","",.808025,0,0,,.191975,0,0,,0,0,.808025,.191975,.03795,1.097058,2601094,2999341,2214730,53.97846,0,0,,0,46.02154,0,0,,0,0,0,60.01386,51.95337,0,0,0,,0,,0,0,48.04663,39.98614,0,0,0,,0,,14.23072,5346645,1.059068,7.956924,20.02773,-3.906746,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,VT-S3,6/13/22,_lite,Peter Welch,"","","","",Christina Nolan,"","","",all others,.9622,0,0,,.0378,0,0,,0,0,.9622,.0378,.0063875,1.87871,255649.6,296382.3,215300.7,57.58626,0,0,,0,36.5572,0,0,,5.856542,0,10.38406,65.2974,44.24522,0,0,0,,0,,0,2.092932,49.80962,28.68091,0,0,0,,0,,27.77288,503792,1.154198,21.02906,35.84251,6.244257,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,UT-S3,6/13/22,_lite,"","","","",Evan McMullin,Mike Lee,"","","",all others,0,0,0,,.9099,0,0,,.0901,0,0,1,0,0,934719.9,1088713,781337.5,0,0,0,,35.62754,49.49936,0,0,,14.87309,43.06924,22.13907,0,57.04561,0,0,0,,0,,28.04662,8.240422,0,41.93136,0,0,0,,0,,-26.29008,2145495,1.112615,-49.49936,-41.93136,-57.04561,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,SD-S3,6/13/22,_lite,Brian L. Bengs,"","","","",John R. Thune,"","","","",.004225,0,0,,.995775,0,0,,0,0,.004225,.995775,.0008875,.2260122,295264,345070.3,246210.8,33.31725,0,0,,0,66.68275,0,0,,0,0,0,40.82465,74.10945,0,0,0,,0,,0,0,25.89055,59.17535,0,0,0,,0,,-32.01005,647453,1.026199,-33.36549,-18.35069,-48.21889,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,SC-S3,6/13/22,_lite,Krystle Matthews,"","","",Larry Adams,Tim Scott,"","","","",.012575,0,0,,.987425,0,0,,0,0,.012575,.987425,.003075,.1452548,1591800,1856129,1326825,35.03658,0,0,,2.82397,62.13946,0,0,,0,5.561304,0,42.40566,69.48787,0,0,0,,0,,.692794,0,27.60977,54.76553,0,0,0,,0,,-18.29783,3897996,.9588062,-27.10288,-12.65336,-41.61987,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,PA-S3,6/13/22,_lite,John Fetterman,"","","","",Mehmet Oz,"","","",all others,.347825,0,0,,.652175,0,0,,0,0,.347825,.652175,.08375,1.36081,4627658,5308696,3954363,46.50994,0,0,,0,50.09681,0,0,,3.393258,0,6.549239,52.7892,56.43278,0,0,0,,0,,0,.9322849,40.17508,43.79469,0,0,0,,0,,-2.976064,9742133,.9917317,-3.586868,8.592726,-15.80126,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,OR-S3,6/13/22,_lite,Ron Wyden,"","","","",Jo Rae Perkins,"","","",all others,.901525,0,0,,.098475,0,0,,0,0,.901525,.098475,.0173,.810805,1604367,1843082,1362834,54.57238,0,0,,0,39.86766,0,0,,5.559955,0,9.997755,62.20715,47.47717,0,0,0,,0,,0,1.930088,46.92412,32.10975,0,0,0,,0,,10.62213,3113975,.979912,14.70472,29.46075,.1141376,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,OK-S3,6/13/22,_lite,Madison Horn,"","","","",James Lankford,"","","",all others,.0012,0,0,,.9988,0,0,,0,0,.0012,.9988,.0004125,.0284834,1088945,1281248,895011.3,28.69443,0,0,,0,67.11833,0,0,,4.187237,0,7.873268,36.04446,74.5018,0,0,0,,0,,0,1.255887,21.29248,59.65536,0,0,0,,0,,-36.97133,2842656,.9560909,-38.4239,-24.11423,-52.68069,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,OK-S2,6/13/22,_lite,Kendra Horn,"","","","",Markwayne Mullin,"","","",all others,.008725,0,0,,.991275,0,0,,0,0,.008725,.991275,.002175,.1548621,1056059,1246956,868316.1,33.53293,0,0,,0,62.27983,0,0,,4.187237,0,7.781055,40.96612,69.73677,0,0,0,,0,,0,1.255786,26.00181,54.77175,0,0,0,,0,,-36.97133,2842656,.9560909,-28.74689,-14.31756,-43.30219,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,OH-S3,6/13/22,_lite,Tim Ryan,"","","",Kelli Prather,J.D. Vance,"","","","",.257025,0,0,,.742925,0,0,,.00005,0,.257025,.742975,.0719,1.343721,4023406,4640552,3424982,45.66199,0,0,,2.958047,51.37996,0,0,,0,5.79564,0,51.56845,57.20131,0,0,0,,0,,.7487773,0,39.81306,45.47289,0,0,0,,0,,-12.10777,8831240,1.020508,-5.717972,5.670448,-16.95083,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,NY-S3,6/13/22,_lite,Charles E. Schumer,"","","","",Joe Pinion,"","","",all others,.951525,0,0,,.048475,0,0,,0,0,.951525,.048475,.0076875,.101735,5681837,6542687,4830804,57.14139,0,0,,0,37.51905,0,0,,5.339566,0,9.592669,64.72661,45.13459,0,0,0,,0,,0,1.81914,49.45508,29.85262,0,0,0,,0,,19.93185,1.34e+07,.9687177,19.62234,34.20229,4.939245,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,NV-S3,6/13/22,_lite,Catherine Cortez Masto,"","","","",Adam Paul Laxalt,"","","",all others,.650325,0,0,,.349675,0,0,,0,0,.650325,.349675,.0836625,6.305426,997678,1153762,843649.3,49.43017,0,0,,0,46.37523,0,0,,4.194602,0,7.81526,54.9676,51.84246,0,0,0,,0,,0,1.246761,43.85672,40.84189,0,0,0,,0,,-2.531046,2105890,1.055355,3.054947,13.49693,-7.352448,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,NH-S3,6/13/22,_lite,Maggie Hassan,"","","","",Donald C. Bolduc,"","","",all others,.712225,0,0,,.287775,0,0,,0,0,.712225,.287775,.0634875,7.749038,616047.8,705754.8,527048.3,51.14211,0,0,,0,46.38293,0,0,,2.474949,0,4.939597,56.85783,52.02131,0,0,0,,0,,0,.5737284,45.46217,40.63445,0,0,0,,0,,.5605241,1075858,1.206824,4.759178,15.85367,-6.215017,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,ND-S3,6/13/22,_lite,Katrina Christiansen,"","","","",John Hoeven,"","","","",.002825,0,0,,.997175,0,0,,0,0,.002825,.997175,.0005375,.1703312,237278.5,278217.8,196612.2,31.90145,0,0,,0,68.09855,0,0,,0,0,0,39.44297,75.74363,0,0,0,,0,,0,0,24.25637,60.55703,0,0,0,,0,,-37.07663,560506,1.093219,-36.1971,-21.11407,-51.48726,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,NC-S3,6/13/22,_lite,Cheri Beasley,"","","","",Ted Budd,"","","",all others,.235175,0,0,,.764825,0,0,,0,0,.235175,.764825,.09195,2.169066,3187521,3695056,2686702,46.34658,0,0,,0,51.51903,0,0,,2.134389,0,4.362383,51.12164,56.24483,0,0,0,,0,,0,.4504699,41.54322,46.72869,0,0,0,,0,,-4.822354,7698417,.9338832,-5.172451,4.084723,-14.39027,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,MO-S3,6/13/22,_lite,Lucas Kunce,"","","","",Eric Greitens,"","","",all others,.363725,0,0,,.636275,0,0,,0,0,.363725,.636275,.100025,3.904455,1926292,2241168,1613373,45.85138,0,0,,0,48.64119,0,0,,5.507422,0,9.848724,51.58118,54.40016,0,0,0,,0,,0,1.916754,39.99139,42.89109,0,0,0,,0,,-20.98703,4580390,.9401103,-2.78981,7.878794,-13.52766,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,MD-S3,6/13/22,_lite,Chris Van Hollen,"","","","",James Tarantin,"","","","",.979475,0,0,,.020525,0,0,,0,0,.979475,.020525,.0033,.134178,1849297,2149567,1550980,61.57086,0,0,,0,38.42914,0,0,,0,0,0,68.70395,45.41689,0,0,0,,0,,0,0,54.58311,31.29605,0,0,0,,0,,26.27618,4305056,.8671917,23.14172,37.4079,9.166218,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,LA-S3,6/13/22,_lite,Gary Chambers,Luke Mixon,Syrita Steib,"",Xan John,John Kennedy,"","","","",.013775,.0014,.000075,,.984525,0,0,,.000225,0,.01525,.98475,.011725,.6898903,1277929,1503515,1059071,21.21433,10.60716,4.545928,,4.24451,59.38807,0,0,,0,7.926342,0,28.60391,69.43577,16.45163,0,0,,8.300709,,1.278263,0,13.5307,50.06607,5.025194,0,0,,1.407209,,-20.37954,3372421,.9194398,-23.02065,-4.757927,-42.85498,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,KY-S3,6/13/22,_lite,Charles Booker,"","","","",Rand Paul,"","","","",.01815,0,0,,.98185,0,0,,0,0,.01815,.98185,.0044625,.2391355,1403163,1632552,1179584,40.08336,0,0,,0,59.91664,0,0,,0,0,0,45.90948,65.67458,0,0,0,,0,,0,0,34.32543,54.09052,0,0,0,,0,,-27.19556,3182925,.9538169,-19.83327,-8.18103,-31.34914,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,KS-S3,6/13/22,_lite,Mark R. Holland,"","","",David C. Graham,Jerry Moran,"","","","",.0111,0,0,,.98885,0,0,,.00005,0,.0111,.9889,.0029,.2372562,919082.3,1070268,770177.5,33.96311,0,0,,3.889743,62.14715,0,0,,0,7.366603,0,41.62704,69.7072,0,0,0,,0,,1.127554,0,26.43613,54.46612,0,0,0,,0,,-21.09543,2089024,1.027156,-28.18404,-13.2485,-42.86412,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,IN-S3,6/13/22,_lite,Thomas McDermott,"","","",James Sceniak,Todd Young,"","","","",.0121,0,0,,.987875,0,0,,.000025,0,.0121,.9879,.002825,.1113006,1908512,2233265,1587764,34.44573,0,0,,3.4114,62.14287,0,0,,0,6.56537,0,42.07094,69.69342,0,0,0,,0,,.9400291,0,26.89971,54.46561,0,0,0,,0,,-20.26319,4952167,1.040398,-27.69714,-12.77078,-42.44672,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
2022,Senate,IL-S3,6/13/22,_lite,Tammy Duckworth,"","","",Bill Redpath,Kathy Salvi,"","","","",.904925,0,0,,.095,0,0,,.000075,0,.904925,.095075,.0158625,.302145,3947574,4560572,3343526,55.75243,0,0,,3.308172,40.9394,0,0,,0,6.403981,0,63.05726,48.35147,0,0,0,,0,,.8773021,0,48.31453,33.51747,0,0,0,,0,,13.22368,8928145,.9643387,14.81303,29.17295,.3486538,,,,,,,,,,,,,,,,,,,40000,12:58:34 29 Jun 2022
